manufacturer,name,category,subcategory,gwp_total,gwp_use_ratio,yearly_tec,lifetime,use_location,report_date,sources,sources_hash,gwp_error_ratio,gwp_manufacturing_ratio,weight,assembly_location,screen_size,server_type,hard_drive,memory,number_cpu,height,added_date,add_method,gwp_transport_ratio,gwp_eol_ratio,gwp_electronics_ratio,gwp_battery_ratio,gwp_hdd_ratio,gwp_ssd_ratio,gwp_othercomponents_ratio,comment
Lenovo,ideapad 530S-14/XiaoXin Air 14,,,264.0,0.24,,5.0,US,2018-8-8,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideapad-530s-14_xiaoxin-air-14.pdf,33fa4971059c0b5651a5da24a80807cf,0.197,0.695,1.67,CN,,,,,,,2025-04-04,Lenovo Auto Parser,0.06,0.005,,0.03,,0.21,,
Lenovo,ideapad 530S-14,,,282.0,0.29,,5.0,US,2018-3-1,https://p4-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch3/PCF_ideapad_530s-14.pdf,c2564fbe6b6a40919a0974cc5c14884f,0.195,0.65,1.67,CN,,,,,,,2025-04-04,Lenovo Auto Parser,0.06,0.0,,,,0.2,0.03,
Lenovo,ideapad 520-15,,,295.0,0.24,,5.0,US,2017-12-2,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideapad-520-15.pdf,eb358fca7d72a2208cf7f274f1a376b3,0.2,0.695,2.2,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.06,0.005,,0.02,0.03,0.18,0.0,
Lenovo,ideapad 520S-14,,,273.0,0.16,,5.0,US,2018-2-2,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideapad-520s-14.pdf,c6e2ead42ec66acc7c7cd4812887e2c5,0.183,0.775,1.9,CN,14.1,,,,,,2025-04-04,Lenovo Auto Parser,0.06,0.005,,,0.03,0.2,0.01,
Lenovo,ideapad 510-15ISK,,,339.0,0.26,,5.0,US,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideapad-510-15.pdf,3819039b2960562d4121439c6875f615,0.15,0.665,2.15,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.07,0.005,,,,,,
Lenovo,ideapad 510S-14ISK,,,422.0,0.34,,5.0,US,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideapad-510s-14.pdf,9b358101219eac5ac8f24e655c94daf0,0.159,,1.7,CN,14.0,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.02,0.02,0.16,0.0,
Lenovo,ideapad 510S-13IKB,,,418.0,0.34,,5.0,US,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideapad-510s-13.pdf,fab6daed52c85fe356a25ccd47c587ee,0.16,,1.5,CN,13.3,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.02,0.02,0.16,0.0,
Lenovo,ideapad 330S-15,,,304.0,0.18,,4.0,EU,2018-3-3,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideapad-330s-15.pdf,0802368815f9ed5f259dbdf9c46e81a3,0.227,0.715,1.87,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.1,0.005,,,0.03,,0.18,
Lenovo,ideapad 330S-14,,,255.0,0.17,,5.0,EU,2018-4-3,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideapad-330s-14.pdf,c48cd52796de71e5523379c6814b0e13,0.204,,1.6,CN,,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.01,,0.29,,
Lenovo,ideapad 330-17,,,360.0,0.3,,6.0,US,2018-5-1,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideapad-330-17.pdf,66868b5077b619cebe30cbdf6df69334,0.194,,2.8,CN,17.3,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.02,,0.15,0.0,
Lenovo,ideapad 330-15/B330-15,,,294.0,0.24,,5.0,US,2018-5-4,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideapad-330-15.pdf,891e1e80725c1c7d97a3894d3bfb6804,0.201,0.695,2.2,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.06,0.005,,,0.03,0.18,0.05,
Lenovo,ideapad 330-14,,,309.0,0.3,,5.0,US,2018-4-4,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideapad-330-14.pdf,15571aa32672a64de840190af9399440,0.172,,2.1,CN,,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,,0.0,0.18,0.0,
Lenovo,ideapad 320-17,,,324.0,0.24,,5.0,US,2017-12-2,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideapad-320-17.pdf,a97f9310991ed092aed8004a3fd5621c,0.213,,2.2,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.02,0.0,0.17,0.01,
Lenovo,IdeaPad 320S-15,,,279.0,0.25,,5.0,US,2017-08-1,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideapad-320s-15.pdf,e1be7f48e6e0846b9e6f4453a4b64c55,0.211,0.685,2.074,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.06,0.005,,0.02,0.01,0.16,0.01,
Lenovo,ideapad 320-15/320-15 Touch/520-15,,,372.0,0.31,,5.0,US,2017-11-7,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideapad-320-15_320-15-touch_520-15.pdf,0ea688b3b8cb59733f9bdcae3508f0f0,0.161,,2.2,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.02,0.02,0.15,,
Lenovo,ideapad 320S-14,,,270.0,0.17,,5.0,US,2018-2-2,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideapad-320s-14.pdf,908ef8be8c862101b569bc205b4a67cb,0.185,,1.9,CN,14.1,,,,,,2025-04-04,Lenovo Auto Parser,,0.01,,0.03,,0.2,,
Lenovo,ideapad 320-14,,,271.0,,,5.0,US,2017-12-2,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideapad-320-14.pdf,48f9f7e01700789a486fa6806b8ab474,0.188,,2.1,CN,,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.02,0.0,0.2,0.0,
Lenovo,ideapad 320S-13,,,273.0,,,5.0,US,2017-12-1,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideapad-320s-13.pdf,740220b07880b76340a0274b4cbb9210,0.179,,1.21,CN,13.3,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,,0.0,0.2,0.0,
Lenovo,ideapad 310 Touch-15ISK,,,339.0,0.26,,5.0,US,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideapad-310-15-touch.pdf,799af79ca50ed89ba4a7e6cec9abef93,0.15,0.665,2.15,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.07,0.005,,,,,,
Lenovo,ideapad 310-15ISK,,,339.0,0.26,,5.0,US,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideapad-310-15.pdf,9d9fbb120148dca2f18716759e1d75f9,0.15,0.665,2.15,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.07,0.005,,,,,,
Lenovo,ideapad 310S-15IKB,,,418.0,0.34,,5.0,US,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideapad-310s-15.pdf,f964a319f6025cfaf62d3b3844fd6e17,0.16,,2.074,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.02,0.02,0.16,0.0,
Lenovo,ideapad 310-14ISK,,,321.0,0.26,,5.0,US,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideapad-310-14.pdf,42c66a8f961537d642eb78f68df4339c,0.14,0.665,1.95,CN,,,,,,,2025-04-04,Lenovo Auto Parser,0.07,0.005,,,,,,
Lenovo,ideapad 130-15 Intel,,,310.0,0.14,,5.0,EU,2018-5-9,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideapad-130-15-intel.pdf,818642d69fc31aef72c402efd56eac9b,0.197,0.755,2.13,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.1,0.005,,0.01,,0.07,0.22,
Lenovo,ideapad 130-15 AMD,,,330.0,0.19,,5.0,EU,2018-5-9,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideapad-130-15-amd.pdf,39b928284edd2541d65083e13f142453,0.182,,2.13,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,,0.03,,0.21,
Lenovo,ideapad 130-14,,,236.0,0.19,,5.0,EU,2018-5-9,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideapad-130-14.pdf,ac6a0cf0e9cbdae239c68710c04c4722,0.208,,1.5,CN,,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,,,,,
Lenovo,ideapad 120S-11,,,255.0,,,5.0,US,2017-12-1,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideapad-120s-11.pdf,ba02700b8b404804acbeb4b00fd7996e,0.165,,1.21,CN,11.6,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,,,0.21,,
Lenovo,ideapad 110-17,,,359.0,0.27,,5.0,US,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideapad-110-17.pdf,154a240a89e7e2a95d547aab0f1ebd75,0.189,,2.79,CN,17.3,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,,0.0,0.16,0.0,
Lenovo,ideapad 110-15/TianYi 310-15,,,332.0,,,5.0,US,2018-1-1,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideapad-110-15_tianyi-310-15.pdf,a3b55074c9243aea4ef92ec36aac2258,0.172,,1.94,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.09,0.04,0.0,0.04,
Lenovo,ideapad 110-15IBR,,,436.0,0.33,,5.0,US,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideapad-110-15ibr.pdf,bbb956c5866b8cf4ba0630c3d432c1e1,0.163,0.625,2.2,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.04,0.005,,0.02,0.0,0.15,0.0,
Lenovo,ideapad 110-15ACL,,,442.0,0.33,,5.0,US,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideapad-110-15acl.pdf,9aa1a195f2ccfdf9a6383c88e98fd5bc,0.181,,2.2,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.01,0.02,0.15,0.0,
Lenovo,ideapad 110-14IBR,,,426.0,0.34,,5.0,US,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideapad-100-14.pdf,e36b06935356f1285749dfa2e1c58d92,0.164,0.615,2.0,CN,14.0,,,,,,2025-04-04,Lenovo Auto Parser,0.04,0.005,,0.02,0.0,0.16,0.0,
Lenovo,IdeaPad 5 Pro 16IHU6,,,363.0,0.18,,3.0,US,2021-03-0,https://p2-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-ideapad-5-pro-16-ihu6.pdf,5713f5a40e28bbd2095214fc0ade4e97,0.171,,,CN,,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.02,,,,
Lenovo,IdeaPad 5 Pro 16 AMD IdeaPad Creator 5 16 AMD,,,375.0,0.17,,3.0,US,2021-03-0,https://p1-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-ideapad-5-pro-16-amd_creator-5-16-amd.pdf,3fe0cb304a36f74754a280ca5d04c230,0.179,0.765,,CN,,,,,,,2025-04-04,Lenovo Auto Parser,0.06,0.005,,0.02,0.0,0.08,0.03,
Lenovo,IdeaPad 5 Pro 14 ITL6 / Xiaoxin pro 14+ 2021 ITL6,,,269.0,0.13,,5.0,US,,https://p3-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-ideapad-5-pro-14-itl6-xiaoxin-air-14-2021.pdf,a86dfe4dad57e2eb73eee39a2d4879a0,0.197,,1.43,CN,,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.02,,,,
Lenovo,IdeaPad 5 Pro 14 CAN6,,,271.0,0.18,,5.0,US,,https://p3-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-ideapad-5-pro-14-acn6.pdf,45dd864ed3ee9daadf52cf117ad1fb24,0.185,,1.43,CN,,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.02,,,,
Lenovo,IP Duet 5 Chromebook 13Q7C6,,,181.0,,,3.0,EU,2021-09-0,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/2021/pcf-ideapad-duet-5-chromebook-13-q7c6.pdf,a8a3d97b389e4010f8ce3ba7f60059d3,,,0.65,CN,13.3,,,,,,2025-04-04,Lenovo Auto Parser,,,,,,,,
Lenovo,IP Flex 5 Chrome 16IAU7,,,460.0,,,3.0,US,2022-7-2,https://p4-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch7/pcf-ideapad-5-chromebook-16-iau7.pdf,a17d89a113200fb24b4d064377677779,,,1.89,CN,,,,,,,2025-04-04,Lenovo Auto Parser,,,,,,,,
Lenovo,IdeaPad 5 Chrome 14ITL6 Lenovo Slim 5 Chromebook,,,293.0,0.11,,3.0,US,2021-6-4,https://p1-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-ideapad-5-chromebook-14-itl6.pdf,e8c72fc18c86222b8146af23cb3292c4,0.362,,1.44,CN,14.0,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,,,0.36,0.01,
Lenovo,IdeaPad 5 15 Lenovo XiaoXin/XiaoXin Air 15 2021 Lenovo TianJiao 15ALC,,,284.0,0.11,,5.0,US,2020-09-1,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/2021/pcf-ideapad-5-15_lenovo-xiaoxin_xiaoxin-air-15-2021-update.pdf,5a0c51d5f22b8454b6a2f1cf5541a50a,0.229,0.885,1.7,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.0,0.005,,0.03,0.03,0.16,0.05,
Lenovo,IdeaPad 5 15ALC05 Lenovo XiaoXin/XiaoXin Air 15ALC 2021 Lenovo TianJiao 15 ALC,,,284.0,0.16,,5.0,US,2021-02-1,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/2021/pcf-ideapad-5-15-alc05-update.pdf,01f469d01e1ec3dc4810b0e681c4d552,0.211,,1.7,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.03,0.0,0.05,0.0,
Lenovo,IdeaPad 5 14/Lenovo Xiao Xin/         Xiao Xin Air 14 2021,,,252.0,,,5.0,US,,https://p2-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-ideapad-5-14_xiao-xin_xiao-xin-air-14-2021.pdf,7930bb13385278420c5cfe25dd57b048,0.218,,1.38,CN,,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,,,,,
Lenovo,IdeaPad 5 14 ACL05 /Lenovo XiaoXin 14/XiaoXin Air 14 2021,,,230.0,0.18,,3.0,US,,https://p3-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-ideapad-5-14-alc05_xiaoxin-14_xiaoxin-air-14-2021.pdf,33a66dab90e3f8f93beb4f39f2683437,0.213,,1.4,CN,,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.03,,,0.06,
Lenovo,IdeaPad 4G 14/5G 14,,,274.0,0.1,,3.0,ASIA,,https://p4-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-ideapad-4g_5g-14.pdf,0bf6dea469626e69877069173e1d27aa,0.193,,1.2,CN,14.0,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.03,,0.26,,
Lenovo,IdeaPad 4G LTE 14,,,274.0,0.1,,3.0,ASIA,2020-10-2,https://p4-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-ideapad-4g-lte-14.pdf,a95855457ece838dee7bce12803b55c8,0.193,,1.2,CN,14.0,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.03,,0.26,,
Lenovo,IP Flex 3 Chrome 15IJL7,,,487.0,0.1,,5.0,Global,2022-2-2,https://p3-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch7/pcf-ideapad-flex-3-chrome-15-ijl7.pdf,49878953da5564cfeffbba55283404e7,,0.78,1.98,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.12,0.0,,0.02,,,,
Lenovo,IdeaPad Flex 3 Chromebook 11,,,176.0,0.11,,3.0,EU,2020-08-0,https://p2-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-ideapad-flex-3-chromebook-11-update.pdf,a8436b27e4c65e95ef5892df0c47f795,0.244,0.815,1.315,CN,11.6,,,,,,2025-04-04,Lenovo Auto Parser,0.07,0.005,,0.03,0.08,0.0,,
Lenovo,IdeaPad 3 Chrome 15IJL6,,,309.0,,,5.0,US,2021-08-1,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/2021/pcf-ideapad-3-chromebook-15-ijl6.pdf,8b0d729ba73afdaee07315cdb5c12fe3,,,1.74,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,,,,,,,,
Lenovo,IdeaPad 3 Chrome 15IJL6,,,309.0,,,5.0,US,2021-08-1,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideapad-3-chromebook-15-ijl6.pdf,aaea2d13f7e37909e3b9b776708264c9,,,1.74,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,,,,,,,,
Lenovo,IdeaPad 3 17ADA6,,,349.0,0.29,,5.0,US,2021-5-3,https://p4-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-ideapad-3-17-ada6.pdf,1fd989ab12f7fd722f93e615e6328e6f,0.218,0.695,2.2,CN,17.3,,,,,,2025-04-04,Lenovo Auto Parser,0.01,0.005,,0.02,,,0.0,
Lenovo,IdeaPad 3 17/Lenovo V17,,,289.0,0.14,,5.0,US,2020-6-2,https://p4-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-ideapad-3-17_v-17-r3.pdf,9c35a281bbc328b0e5062ec9bdb18661,0.242,0.84,2.45,CN,17.3,,,,,,2025-04-04,Lenovo Auto Parser,0.01,0.01,,0.02,,,0.07,
Lenovo,IdeaPad 3 15/V15 Gen 2 - AMD,,,270.0,0.17,,5.0,US,2021-01-1,https://p3-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-ideapad-3-15_v15-gen2-amd.pdf,1058cdcf1654e4605b5d14f23973d80b,0.222,0.815,1.8,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.01,0.005,,0.02,,0.05,,
Lenovo,IdeaPad 3 15 ITL6,,,366.0,0.17,,5.0,US,2020-12-2,https://p1-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-ideapad-3-15-itl6.pdf,416ad3ec5db82ab678c331f3db5cc27d,0.158,0.815,1.8,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.01,0.005,,0.02,,0.05,0.05,
Lenovo,IdeaPad 3 15 ITL05,,,264.0,,,5.0,US,2020-12-7,https://p1-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-ideapad-3-15-itl05.pdf,ca31ba0bbeb7da1f05575b30ab9020e9,0.22,,1.9,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,,,,,,,,
Lenovo,IdeaPad 3 15ADA6,,,318.0,0.29,,5.0,US,2021-5-3,https://p1-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-ideapad-3-15-ada6.pdf,c7c75c5ba8781a678cb755d00b0cd3cf,0.208,0.695,1.7,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.01,0.005,,0.02,0.04,0.03,0.04,
Lenovo,IdeaPad 3 14/V14 Gen 2 - AMD,,,257.0,0.19,,5.0,US,2021-01-1,https://p2-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-ideapad-3-14_v14-gen2-amd.pdf,c82e74fa941208dad3ea6b4403368a80,0.198,0.805,1.6,CN,14.0,,,,,,2025-04-04,Lenovo Auto Parser,0.0,0.005,,0.02,0.05,0.05,0.05,
Lenovo,IdeaPad 3 14 ITL6,,,351.0,0.18,,5.0,US,2020-12-2,https://p1-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-ideapad-3-14itl6.pdf,85a2a275a2616189d6e7ec26fb5da44a,0.142,0.805,1.6,CN,14.0,,,,,,2025-04-04,Lenovo Auto Parser,0.01,0.005,,0.02,,,,
Lenovo,IdeaPad 3 14 ITL05,,,250.0,,,5.0,US,2020-12-7,https://p3-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-ideapad-3-14itl05.pdf,6c9e25ac9be11f1c8f83fc4fbf29386c,0.196,,1.7,CN,,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,,,,,
Lenovo,IdeaPad 3 14ADA6,,,310.0,0.3,,5.0,US,2021-05-2,https://p2-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-ideapad-3-14-ada6.pdf,fc96aff28d1523c932c60c3df23052fc,0.19,,1.5,CN,14.0,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.02,0.0,0.04,0.0,
Lenovo,IdeaPad 1 15 ADA7,,,345.0,0.26,,5.0,US,,https://p3-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch7/pcf-ideapad-1-15-ada7.pdf,e23994744929b7a0067cc0cb005e81f4,,0.675,1.6,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.06,0.005,,0.02,0.0,0.06,0.0,
Lenovo,Ideapad 1 15IJL7,,,270.0,,,5.0,US,2021-8-3,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideapad-1-15-ijl7.pdf,437b229e6b3c60f0c4f1b0d890bb7285,,,1.6,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,,,,,,,,
Lenovo,Ideapad 1 14IJL7,,,252.0,,,5.0,US,2021-09-0,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideapad-1-14-ijl7.pdf,59a3904c0cfb938e335c857caa1c284d,,,1.4,CN,14.0,,,,,,2025-04-04,Lenovo Auto Parser,,,,,,,,
Lenovo,IdeaPad 1 14ADA7,,,350.0,0.26,,5.0,US,,https://p1-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch7/pcf-ideapad-1-14-ada7.pdf,337dcf5135df5eced4d0c43d34eef888,,0.675,1.4,CN,,,,,,,2025-04-04,Lenovo Auto Parser,0.06,0.005,,0.02,0.0,0.06,0.0,
Lenovo,IdeaPad 1 14 AMD,,,269.0,0.06,,2.0,EU,2020-08-1,https://p3-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-ideapad-1-14-amd-update.pdf,b525077b7b5a71d23fe879b3e0b26eb8,0.212,0.835,1.88,CN,,,,,,,2025-04-04,Lenovo Auto Parser,0.1,0.005,,0.02,0.0,0.26,0.0,
Lenovo,IdeaPad 1 11,,,189.0,0.1,,2.0,US,2020-04-3,https://p3-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-ideapad-1-11.pdf,80c66e4fb2218d875bdd62c9517bedc3,0.212,,1.0,CN,11.6,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.03,,0.26,,
Lenovo,IdeaPad 1 11 AMD,,,246.0,0.07,,2.0,EU,2020-08-1,https://p1-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-ideapad-1-11-amd-update.pdf,23d431694cd34bfe33a2ad4cbf4fb1b6,0.211,0.855,,CN,11.6,,,,,,2025-04-04,Lenovo Auto Parser,0.07,0.005,,0.02,0.04,0.29,0.0,
Lenovo,ThinkBook Plus G2 ITG,,,380.0,0.28,,5.0,US,,https://p2-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-thinkbook-plus-gen-2-itg.pdf,ca8d7222dc19001d07473d053ce1f866,0.163,0.67,1.3,CN,13.3,,,,,,2025-04-04,Lenovo Auto Parser,0.05,0.0,,0.02,0.0,0.02,0.08,
Lenovo,ThinkBook 16p G2 ACH,,,436.0,0.18,,5.0,EU,,https://p3-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-thinkbook-16p-gen-2-ach.pdf,7068ae3810ed687d7231d6e14f2ed3ef,0.206,,2.06,CN,,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.02,,0.16,0.04,
Lenovo,ThinkBook 15p G2 ITH,,,383.0,,,5.0,US,2021-08-2,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkbook-15p-gen-2-ith.pdf,c98960655676a55c472931b9d5f09bbd,,,2.5,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,,,,,,,,
Lenovo,ThinkBook 15p,,,331.0,0.11,,5.0,US,2020-08-1,https://p3-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-thinkbook-15p.pdf,7b764cfb2c4728bba5a4af0af3983f53,0.211,,2.0,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,,,,,
Lenovo,ThinkBook 15 G3 ITL,,,335.0,0.26,,5.0,US,,https://p4-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch7/pcf-thinkbook-15-gen-3-itl.pdf,b409842c046faf831acafac944309304,0.191,0.675,1.89,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.06,0.005,,0.02,0.0,0.06,0.0,
Lenovo,ThinkBook 15 3rd Gen ACL,,,400.0,0.16,,3.0,US,2021-03-0,https://p4-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch7/pcf-thinkbook-15-gen-3-acl.pdf,8caa7bc187a28f01796c3f50dfac56b0,0.193,,1.929,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,,0.0,,0.02,0.01,0.06,0.01,
Lenovo,ThinkBook 15 2nd Gen/Lenovo Prestige 6 15/ Zhaoyang E5,,,335.0,0.18,,3.0,US,2020-09-2,https://p2-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch7/pcf-thinkbook-15-2nd_lenovo-prestige-6-15_zhaoyang-e5.pdf,24e6cf5372bfc7019a26f784bbc438bf,0.167,0.765,1.929,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.05,0.005,,0.03,0.04,0.06,0.04,
Lenovo,ThinkBook 15 2nd Gen AMD/Lenovo Prestigio 6 15,,,393.0,0.15,,3.0,US,2020-08-2,https://p4-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-thinkBook-15-2nd-amd_prestigio-6-15.pdf,08e9216418fa26f7235fdd5c3f0ed401,0.193,0.805,1.929,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.04,0.005,,0.02,0.03,0.05,,
Lenovo,ThinkBook 15,,,261.0,0.24,,5.0,US,2019-10-2,https://p2-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-lenovo-thinkbook-15.pdf,28012fe740c5cd50c3332e90c1bcc1c7,0.211,,1.92,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.02,,0.21,,
